"ID","Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $1738.07/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
34,"0x2b7ddd5d8584a92079ae0f79baf4fdb7c40a69a636b490caaa346098215c4dff","15046093","1656523720","2022-06-29 17:28:40","0x07b4529ba0dd7472590629035d347db1bdb4b70b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.22","0","2120.4454","0.060137379599863551","104.522975361135","1098.71","","","Purchase"
35,"0xc544ae85fc5036670bc6f13385d0f393a92c5b7c9453ddf02997335ed4e4ea66","15046095","1656523790","2022-06-29 17:29:50","0x67a1be86d7eb66389b489d4c77c082ce470c6e35","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.10278482021876652","178.647212477632","1098.71","","","Purchase"
36,"0x082a27e322de31cf415118821acb6a7027c8614a2ced54e51daa509bde94c04c","15046095","1656523790","2022-06-29 17:29:50","0x07b4529ba0dd7472590629035d347db1bdb4b70b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.22","0","2120.4454","0.05847699408110032","101.637109102538","1098.71","","","Purchase"
37,"0x7f792db5487d5a33789948476490c5b80ba4f93964d5ebbee31b68a37f6a386e","15046096","1656523794","2022-06-29 17:29:54","0xcac36f48b1df02f60ff5e695b155654dc615e785","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.095137107636519546","165.354952669806","1098.71","","","Purchase"
38,"0xfa9be03f7e453abb2eac830cf26254525989cfc39d6e40e24874b296bfba61d4","15046096","1656523794","2022-06-29 17:29:54","0x56ca0b9cfc2e88b5fadf1b37c77908265148ef2b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.09","0","1894.4963","0.091513355514283426","159.056617818711","1098.71","","","Purchase"
39,"0xfd33ac32f4473399b173b53e2f72e636bc7020ace37c7e61c49c0207599987ed","15046096","1656523794","2022-06-29 17:29:54","0xa4dedda59f2908b92ae192cfd494839373bcb3c4","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.09507275","165.2430945925","1098.71","","","Purchase"
40,"0xae854bd515de0658a4e6b0769f1790412bfb857688a41410ee5de75cfa4fd1d3","15046096","1656523794","2022-06-29 17:29:54","0x19e95da754e77cb643534fd070b172da74a465ee","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.011111111111111112","0","1757.38188888889","0.081035106","140.84468668542","1098.71","","","Purchase"
41,"0x7e7d9a1e6495f759e28aa59d50969e5a7f95f9301a787569ce7c8af1501ce31c","15046096","1656523794","2022-06-29 17:29:54","0xb9da9f3883e8324c0bd77f8019bbb1371c2625c3","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.088888888888888889","0","1892.56511111111","0.082201465368370026","142.871900912803","1098.71","","","Purchase"
42,"0x53a0a11dea25f9b39a0198b5e756abf210b9e8e05e10bc31be8165096dcd9f96","15046096","1656523794","2022-06-29 17:29:54","0x73e60cd967e957bc6e074f93320ffa1d52697d5b","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.128888888888888889","0","1962.08791111111","0.059759805678628658","103.866725455854","1098.71","","","Purchase"
43,"0x83b47633b46a4fd5a01a8e5e32074fe30fb684c5fafcdb033b4e870cf3834a91","15046096","1656523794","2022-06-29 17:29:54","0xeb4c5c24468c3e666d01257b76a73326411b7928","0xd94c7060808f3c876824e57e685702f3834d2e13","","1.29","0","2242.1103","0.056803333678628658","98.7281701668141","1098.71","","","Purchase"
